subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
318,3,3,awake,-27.160953688236276,-27.27594251008795,-27.527707008641826,-27.41558325143022,-27.42835001219283,-27.369957308274948,-27.044676440202476,-27.010079582440756,-27.513295268935078,-27.324339500276185,-27.535143690688514,-27.644910665015733,-27.603254305992152,-27.56984231831707,-27.868012648717766,-27.88605109011697,-27.607431223357644,-27.741682953420945,-26.48423197486868,-26.965111173851195,-26.627448559123053,-27.382712733050596,-27.2000247452901,-27.621981057779845,-27.391917827844214,-27.442788304790476,-27.30563226534369,-27.401777978862853,-27.29057345346361,-27.380666909395394,-26.09912162061335,-26.27971344999867,-26.360980477229138,-26.689740633809077,-27.66718841476046,-27.591898567784362,-28.442432562342766,-28.908781675556188,-28.81478671041523,-28.265187207959965,-28.320613440681257,-28.783478518467785,-27.799879467952874,-27.781146132606217,-28.187092379901554,-28.209139698405693,-28.527992431485703,-28.67959815946642
318,3,4,awake,-27.75588795074645,-26.937841012519765,-27.071577296905517,-27.29650003114462,-27.293830368588868,-27.518808144329103,-26.930269619708415,-27.176819332647064,-26.904936724321402,-27.563804967596795,-27.650987171482154,-27.06794557856613,-27.95570606454564,-27.953564193080638,-27.52521294067734,-28.27699390884527,-27.672013506531908,-27.792299356144913,-26.58000964369316,-27.327190812133605,-26.337104465644686,-27.61161873839724,-27.396140311766917,-27.357920917937477,-27.270264773623943,-27.239689421115543,-27.494753189006463,-27.251449385542003,-27.18099851776898,-27.220698425818718,-25.67608346335343,-25.83380028505347,-26.30118683083046,-26.426610033596333,-27.44870532965202,-27.43006580839311,-28.749641370740555,-29.170393769121585,-29.046774251683438,-28.237802443781757,-27.79796223565015,-29.008896097139644,-27.754632182100156,-28.131515585786467,-28.318069297678843,-28.29265803284114,-28.394093257879298,-28.730010230941875
318,3,5,awake,-26.24929913254996,-26.532047586565266,-26.568644194103875,-26.279509100590165,-26.150019180748757,-26.17294710962125,-26.682862023359558,-26.204694746132436,-26.422633048463307,-26.09190530788495,-26.33732616818096,-26.313368961376423,-26.62274354933817,-26.021455784752344,-26.34848158761694,-26.77999489408494,-26.116378981688747,-26.329502597766474,-26.56728279105346,-26.503202480797597,-26.4571021288609,-26.090902021231322,-25.59968374796989,-25.6604000905348,-27.474558737685555,-27.40241211304794,-28.014957676317618,-27.54902063082669,-27.54853760560498,-27.62183554637697,-27.28872454658956,-26.932491084086468,-26.900138741509185,-26.86427203440378,-26.913048237825404,-26.68520491693226,-28.894816099185704,-29.161529004013435,-28.996678386563186,-28.07953996219049,-28.002091589692952,-29.18429132279687,-28.75792912974442,-28.801537750939506,-28.443566184333733,-28.96303471912522,-28.145871793059275,-28.881149912438847
318,3,6,awake,-26.66700447661971,-26.552472858503005,-26.404968540526994,-26.58433880597014,-26.781461890620847,-26.588309892932543,-25.58403282019037,-25.721054620188525,-26.441095000533963,-26.27633080377203,-26.561025561673812,-26.198933319325366,-25.97830317670163,-26.261432925333953,-26.535501423349334,-25.980815480857068,-25.927249736067132,-25.90644742744057,-25.85916548053741,-25.774155073602813,-25.906656455233524,-25.631004861365387,-25.96667585301368,-25.837212724084385,-27.916673054669868,-28.054003053914478,-28.317543061342473,-28.10149290971373,-27.927204644037268,-28.02898213708828,-27.130970268740416,-27.003244528858122,-27.24768162877231,-26.948227520568818,-26.998234640025153,-26.83694637206326,-29.525227594042754,-29.482588624458348,-29.550511674229227,-29.049865597551698,-28.884992547169123,-29.695699123603777,-29.31362952482059,-28.718264070407972,-28.85929970194419,-28.752852171966193,-28.50461020570199,-29.375214476857987
318,3,7,awake,-26.32782094781054,-26.352413943904363,-26.50403211582174,-26.060170521640057,-26.049943282325497,-26.08292143512395,-26.491180123629157,-26.464841555288185,-26.345852135135612,-26.880748711890487,-26.139805597717608,-27.214829268340072,-25.77347113228905,-26.401834783933804,-26.772178164731635,-26.09708574734995,-26.331240767038576,-25.927292786624427,-26.12006087884106,-25.913209226959037,-26.27430479639641,-25.90863648537516,-26.21394270601871,-26.556726535493517,-26.367965571370004,-26.092355291436487,-26.49305166834346,-26.333649906170333,-26.236321535204237,-26.26414259626757,-25.352411420500722,-25.103928395079038,-25.722693404752135,-25.706191539428954,-26.12869898521502,-26.86739910526298,-27.566839280451628,-28.11402785487647,-28.355449230410795,-27.60116128681925,-27.389667217033047,-27.931594793099322,-27.588873400177448,-27.29503661074602,-27.474380005418748,-27.36186764301025,-27.43937950177887,-27.776644227876403
318,3,8,awake,-26.475908916694543,-26.883978901230975,-27.097982414755826,-27.319207951347057,-26.825589119577444,-27.04628420909253,-27.066309459024513,-27.0512297512519,-27.17895427395408,-26.94987740094717,-26.83137660245915,-27.185460159334962,-27.148817690478584,-26.91067802339413,-27.181814478578385,-27.32195801159146,-27.218553905624635,-27.224674068513917,-26.728334067594858,-26.761801807343122,-26.69230963305575,-26.708081165256132,-26.81710665995095,-27.229297194453473,-27.31188997022246,-27.490476432711556,-27.431622113999037,-27.37551358294277,-27.18375136510864,-27.26706449647617,-26.030289661666774,-25.767273954069402,-26.094056676766712,-26.164514623265415,-27.087090973778974,-27.394561983052323,-28.28122053288076,-28.663947693423342,-28.880189766179463,-27.916195510611317,-27.599905908680068,-28.954263240083723,-28.383675032830286,-27.956900056414515,-28.439820792072528,-28.388262991993123,-28.15044692879668,-28.81747691421387
318,3,9,awake,-26.62235542930901,-26.95529821669737,-26.756635211264047,-26.93535037469954,-26.617749200836553,-26.803722364842308,-26.17187406916467,-26.452574589683394,-26.529633630554912,-26.786546941134954,-27.1424938187354,-26.90194924152508,-27.11331843310577,-26.974718452942774,-26.456222878711934,-26.905017624281438,-26.862580600303307,-26.823595740529008,-27.04831862686076,-26.802039886942048,-26.92205057915501,-27.132586218335938,-26.989015392009904,-26.8419161281867,-28.255762667368447,-28.10153498786422,-28.348777054427966,-28.135450454476192,-28.013405987842585,-28.22839763237544,-27.089726099326974,-27.02616996837119,-27.225599492646683,-27.475470567264075,-27.7337919750372,-27.99094008448027,-29.079713658504485,-29.224396527422254,-29.696283232238923,-28.539504726927635,-28.27852673327756,-29.62935298092144,-28.942710963462506,-28.698683843536642,-28.98934548485868,-29.059604531887437,-28.654559371393603,-29.487237751052177
318,3,10,awake,-26.46361994138598,-26.18765782263502,-26.055975218381143,-26.614303967578127,-26.28363857930579,-26.437861317890356,-26.352007259266234,-26.241930120853915,-26.827619779830673,-26.56727876364016,-26.49313063762667,-25.982255255270573,-26.646642682404384,-26.595871447567472,-26.575748186398652,-26.795105779845212,-26.602340716181274,-26.549851146618277,-26.55589934319967,-26.350558329803864,-26.45564817979464,-26.678498536797967,-25.82758777385366,-26.493459457840515,-27.36097801977228,-27.439432354964005,-27.854992115712022,-27.439919566887713,-27.194059572462816,-27.3647388205228,-26.818001668812762,-26.715145259338247,-27.142626339172246,-27.007957748724717,-27.093024281925338,-27.73801497934472,-28.607084560429335,-28.883957642447818,-29.068776457627933,-28.038254374944614,-27.888503539892604,-28.729031000483758,-28.542461951120742,-28.166392220027078,-28.56175058343537,-28.43366410748968,-28.2366542118925,-28.738033953541063
318,3,11,awake,-26.10292512750385,-26.562270760871147,-26.31727405246149,-26.233293862470376,-26.021003558869545,-26.035520922307665,-25.442696557057054,-25.422115347660235,-26.112152201100727,-25.916735766236595,-26.74337398013013,-26.30980997366802,-26.708120670256204,-26.733801256913758,-27.210548744132055,-26.839767953177027,-27.006537056801957,-26.800607364805664,-26.36741358253363,-25.956970928540013,-26.70072153923641,-26.74213826522781,-26.451859745878053,-26.9883504889886,-28.28624985424545,-28.702496890301713,-28.962595577183148,-28.339668003131738,-28.221009414150448,-28.47236272673721,-27.7155883139319,-27.41736349208898,-27.935941466471633,-28.060499618999657,-27.96160554745119,-28.840814737765477,-29.38498020933149,-29.420244997056365,-29.60498321514125,-28.959282640461097,-28.93123644401832,-29.550624989314738,-29.69294885693363,-29.104975822567877,-29.439293257898917,-29.160443833684603,-28.947475710649382,-29.547925057151836
318,3,12,awake,-25.964716612483024,-25.90632698349533,-26.094176662505962,-25.95381799559162,-25.750546020091196,-25.707299864501262,-25.074867072362874,-25.332976271142332,-25.14567889418399,-25.439572537388162,-25.4746294832593,-25.75740732884003,-26.725079820292358,-26.546283545827144,-26.717481148522964,-27.027645662978916,-26.5097283830134,-26.570882250220077,-25.867871720488374,-26.24282137911826,-25.627724649803604,-26.24296507693331,-25.84827401737351,-26.488781669296635,-28.28917850524254,-28.15292852248591,-28.30619548392526,-28.230275130513146,-28.1583164339947,-28.201329022511363,-27.380670874581178,-26.750948034419224,-27.085881249400405,-27.228303552725354,-27.195000354611274,-27.964755444902927,-28.97789351650093,-28.758084002061306,-29.109725491480948,-28.935943927876185,-29.037978987658775,-29.154737834321274,-28.64340843231693,-28.337421723075263,-28.399476150264523,-28.43498472480917,-28.357416488756556,-28.694329758012994
318,3,13,awake,-26.458901985419484,-26.16523050462956,-26.58364574532521,-26.756553569625154,-26.57110991483592,-26.733267276856093,-26.06049732183449,-25.535463229099047,-27.22996172890267,-25.485986254123652,-26.383956266211367,-26.48276018116218,-26.770219229131474,-26.607595414342605,-26.80731837504935,-26.737045169219098,-26.618248793305483,-26.626982764569195,-26.362543418203142,-26.307759744193884,-26.269572126510802,-26.2397984046797,-26.06246417274985,-26.234598834138787,-27.908664990543137,-28.16909746050381,-28.432171392957404,-27.862102930465294,-27.80176700103002,-27.881732136956852,-27.72870289528653,-27.536575086703028,-27.417426384220487,-27.500767250432414,-27.563212381920707,-28.340314211451513,-29.02490273702403,-29.05371094482885,-28.98353194489953,-28.755600602622103,-28.481946831124556,-29.041242267872995,-28.789325398216278,-28.538089491594665,-28.595850358496566,-29.04607590476209,-28.536388725032037,-29.009323332331622
318,8,0,ketamine,-26.069526486464333,-25.825002721623086,-26.240658813454765,-26.1672967105486,-26.17993061134935,-26.254740216004294,-26.004571624931017,-26.525726584904444,-26.65726393807547,-27.996979114568393,-26.654495035310223,-26.952773404068743,-26.14965442529652,-26.837290179379835,-27.03211805400425,-26.31313249677784,-26.26555676654484,-26.157558838072173,-26.90287171135815,-26.644688879015096,-27.006918758899836,-26.82913404767758,-27.099970491105235,-27.216658854294202,-27.506365823321755,-27.98593231388781,-27.752852969742694,-27.454758273889382,-27.518722295139654,-27.433351521759498,-27.041167052580676,-26.592634742784476,-27.5139282724957,-26.918411904915413,-27.815073114288108,-27.76795120547225,-28.541316839755705,-28.890387084715954,-28.45429252218895,-28.53842061366027,-28.367350723281987,-28.454729236940295,-28.541816834045544,-28.22919672619197,-28.805472691677945,-28.563413889043456,-28.85227366233115,-28.786377990200798
318,8,1,ketamine,-26.22982679490955,-26.152630590231443,-26.060998709159037,-26.30839303106733,-26.153781820240287,-26.27826984525708,-26.36400064627049,-26.19080511311542,-26.90906738653749,-27.214719919309264,-26.87458764950508,-26.982520230798187,-27.50829847385177,-27.53221220719495,-27.85471999124361,-27.668636509648397,-27.77736249840168,-27.65280665429632,-27.206426417436887,-26.76274927214283,-27.287047037177036,-27.108899772829215,-27.533921793463954,-27.687993255715114,-28.495398049021595,-28.28289030093325,-28.36856156826835,-28.389310262118546,-28.43794590614352,-28.450860002487886,-27.199496149273056,-26.77534733700856,-28.368379604774233,-26.995405665775472,-28.208883503113075,-28.17697975437879,-29.13235731634374,-29.092704085446613,-28.976009628123517,-29.136028507823678,-29.061099700048988,-29.13708270644268,-28.58688367030111,-28.367913001301414,-28.88353290974537,-28.628738518178476,-29.318498718820422,-29.25528434487316
318,8,2,ketamine,-26.94986739861954,-26.3420315487037,-26.160344065279826,-26.742757669262673,-26.445052122921837,-26.65988008704657,-26.943852344215106,-27.013145640483216,-27.815391290929995,-26.54302560505819,-26.921761504565183,-26.973396792113075,-26.761211541019403,-27.01621758175697,-27.238223631296194,-27.009867680986066,-27.17974340704088,-26.90197973611749,-26.86795311915571,-26.825118747445934,-26.918033252382916,-26.67244077766866,-26.882231935885443,-27.32719009446941,-27.822545092400613,-28.094704793091076,-27.755103463321507,-27.713492813256305,-27.533484148580634,-27.538040723881533,-27.59834753865542,-27.578297654278316,-27.8085030688302,-27.758400620130573,-28.472285210714265,-28.23872704322437,-28.948797737246473,-29.058054420026235,-28.988109863846393,-29.009545506491595,-28.953296220112495,-28.98241907238263,-28.577340394687102,-28.232497362269356,-29.18419076673731,-28.522840695114237,-29.538573243081913,-29.421965333837832
318,8,3,ketamine,-26.424728291785925,-26.754141830058224,-26.546987357879395,-26.668173092310855,-26.413951572754925,-26.596065273608136,-26.457804810701553,-26.587259775916312,-27.0477909782795,-27.391505818017308,-27.064517927141317,-27.217330769203986,-27.19416564000143,-26.725923730013008,-26.838216870577764,-26.99351770076191,-27.007097260499904,-26.938158206422973,-27.24653699280473,-27.656579488157828,-27.37661424685365,-27.489549947756704,-27.729386507358935,-26.996054649246595,-28.271743950176212,-27.453830746760968,-27.97366093488057,-28.09898741761942,-28.215675446819922,-28.30467083428618,-28.253907813442233,-27.73327257075329,-28.32079473510149,-27.89690666691943,-28.017900132094237,-28.0466925295184,-28.899959446274732,-28.929345430544554,-28.967215823448537,-28.98846552536009,-28.866359812518127,-29.016134435673855,-28.95635624014014,-28.69972711523639,-29.180095283359332,-28.96760048083811,-29.332152952499968,-29.226929390496416
318,8,4,ketamine,-27.461932865671947,-26.719909959626513,-26.83002337520519,-27.115616437082544,-27.130138402189505,-27.236410538255814,-27.303008802103466,-27.146461449609376,-27.687986208929036,-26.415480517451225,-27.452212105769373,-27.20127364044967,-27.134971081869654,-27.313728792206575,-27.275579817090453,-27.239310390012616,-27.311206233882455,-27.176999233879403,-27.017891512451538,-27.341766171633004,-27.00372768436856,-27.136225681340555,-27.348744046614733,-27.246916901327406,-28.024441236198456,-27.95408876221785,-27.768719759051464,-27.797302344975144,-27.612844241236957,-27.754774692780533,-27.952153505488038,-27.604077268090442,-28.048176473767008,-28.003924739675234,-27.931135283054083,-28.20521184014235,-29.135757798103437,-29.14434511343043,-29.212937120702566,-29.18863080848017,-29.025290539036114,-29.179150379229778,-29.034614959459375,-28.863086109373054,-29.365419742615092,-28.80793205162991,-29.30308534696801,-29.265217545039466
318,8,5,ketamine,-26.674553927461204,-26.344594817390185,-26.56731758036919,-26.481115698236085,-26.36328075786951,-26.503584273809732,-26.747077214906525,-26.519427690394668,-26.888289895593466,-26.608947654468125,-26.67926160515835,-26.812877087944514,-27.234947244131686,-26.68977362712464,-27.27764471486949,-27.294952444720952,-27.407713413959453,-27.353887732673606,-27.255144374027097,-27.183220875498012,-27.26895094491489,-27.392522430754543,-26.975063790570072,-27.504667473508004,-28.1641080573179,-28.061299963005244,-28.114227924900913,-28.16426765125291,-28.22866318737036,-28.22522485999832,-26.758523072453013,-26.889753697799804,-27.66123273683282,-27.558772254024927,-27.87846614193628,-28.423964777991465,-29.40645076741755,-29.26488746855836,-29.162515349993598,-29.41033227848447,-29.170019120988854,-29.332202011173663,-28.86807295882116,-28.69782365326176,-29.26301429057236,-29.22827405186643,-29.493598962217742,-29.67295189674695
318,8,6,ketamine,-27.08610866174596,-26.83324095433939,-26.5488080241961,-27.007517039952532,-27.101994430014052,-27.075988133425508,-27.10666799605217,-27.211700488525075,-27.843501257814324,-27.80937300470099,-26.946597367886167,-27.187566491375957,-27.597518352472456,-27.501509216469955,-27.383434428080694,-27.84317041049956,-27.788150381582245,-27.70357966460338,-27.52317955850521,-27.31075925512593,-27.85135267274996,-27.57214554094857,-27.734683328191075,-27.390986799026113,-27.30482814208027,-27.986998322676776,-27.522738377190954,-27.37695919235589,-27.293351488145216,-27.330183031704983,-26.535864553594863,-26.696985855849977,-27.79983960330667,-27.186788627237608,-28.20636696965849,-27.89098386096138,-29.31081969724703,-29.211857484977767,-29.194652126544195,-29.24617880830502,-29.146484617786772,-29.261464961047523,-28.388064350681315,-28.47483840009073,-29.10860187633357,-28.825799039530587,-29.547965066209294,-29.34649762862086
